id,name,group,n,nnz,density_pct,sparsity_pct,class,in_local_data,url_mm
580,mark3jac020,Hollinger,9129,52883,0.06345555838856999,99.93654444161145,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/mark3jac020.tar.gz
581,mark3jac020sc,Hollinger,9129,52883,0.06345555838856999,99.93654444161145,Extremely sparse,True,https://sparse.tamu.edu/MM/Hollinger/mark3jac020sc.tar.gz
862,kim1,Kim,38415,933195,0.06323692276791,99.93676307723209,Extremely sparse,False,https://sparse.tamu.edu/MM/Kim/kim1.tar.gz
896,torso1,Norris,116158,8516500,0.06311940542226,99.93688059457774,Extremely sparse,False,https://sparse.tamu.edu/MM/Norris/torso1.tar.gz
1200,Hamrle2,Hamrle,5952,22162,0.06255803597236,99.93744196402764,Extremely sparse,False,https://sparse.tamu.edu/MM/Hamrle/Hamrle2.tar.gz
312,dw4096,Bai,8192,41746,0.06220638751982999,99.93779361248016,Extremely sparse,False,https://sparse.tamu.edu/MM/Bai/dw4096.tar.gz
1615,dw8192,Bai,8192,41746,0.06220638751982999,99.93779361248016,Extremely sparse,False,https://sparse.tamu.edu/MM/Bai/dw8192.tar.gz
1308,sparsine,GHS_indef,50000,1548988,0.06195952,99.93804048,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/sparsine.tar.gz
749,lhr34c,Mallya,35152,764014,0.06183028347506,99.93816971652494,Extremely sparse,False,https://sparse.tamu.edu/MM/Mallya/lhr34c.tar.gz
1355,Ge87H76,PARSEC,112985,7892195,0.06182387571683,99.93817612428316,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/Ge87H76.tar.gz
2694,hangGlider_4,VDOL,15561,149532,0.061753152983249994,99.93824684701674,Extremely sparse,False,https://sparse.tamu.edu/MM/VDOL/hangGlider_4.tar.gz
2360,M80PI_n1,Rommes,4028,9927,0.06118417354585,99.93881582645416,Extremely sparse,False,https://sparse.tamu.edu/MM/Rommes/M80PI_n1.tar.gz
2368,S80PI_n1,Rommes,4028,9927,0.06118417354585,99.93881582645416,Extremely sparse,False,https://sparse.tamu.edu/MM/Rommes/S80PI_n1.tar.gz
442,nopoly,Gaertner,10774,70842,0.06102908675806,99.93897091324192,Extremely sparse,False,https://sparse.tamu.edu/MM/Gaertner/nopoly.tar.gz
2695,hangGlider_5,VDOL,16011,155246,0.06055967057904,99.93944032942096,Extremely sparse,False,https://sparse.tamu.edu/MM/VDOL/hangGlider_5.tar.gz
748,lhr34,Mallya,35152,746972,0.06045110496396,99.93954889503604,Extremely sparse,False,https://sparse.tamu.edu/MM/Mallya/lhr34.tar.gz
934,cell1,Lucifora,7055,30082,0.060438359934920007,99.93956164006508,Extremely sparse,False,https://sparse.tamu.edu/MM/Lucifora/cell1.tar.gz
935,cell2,Lucifora,7055,30082,0.060438359934920007,99.93956164006508,Extremely sparse,False,https://sparse.tamu.edu/MM/Lucifora/cell2.tar.gz
1461,EAT_RS,Pajek,23219,325592,0.060393013743320005,99.93960698625668,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/EAT_RS.tar.gz
1462,EAT_SR,Pajek,23219,325589,0.06039245728296,99.93960754271704,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/EAT_SR.tar.gz
2424,whitaker3,AG-Monien,9800,57978,0.060368596418150004,99.93963140358184,Extremely sparse,False,https://sparse.tamu.edu/MM/AG-Monien/whitaker3.tar.gz
346,bcsstm36,Boeing,23052,320606,0.060332930980809996,99.9396670690192,Extremely sparse,False,https://sparse.tamu.edu/MM/Boeing/bcsstm36.tar.gz
2889,worms20_10NN,ML_Graph,20055,240826,0.05987672519369999,99.9401232748063,Extremely sparse,False,https://sparse.tamu.edu/MM/ML_Graph/worms20_10NN.tar.gz
2490,kron_g500-logn17,DIMACS10,131072,10228360,0.05953689105808,99.94046310894193,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/kron_g500-logn17.tar.gz
2537,OPF_3754,IPSO,15435,141478,0.059384847310510004,99.94061515268947,Extremely sparse,False,https://sparse.tamu.edu/MM/IPSO/OPF_3754.tar.gz
754,barth,Nasa,6691,26439,0.05905585548333,99.94094414451666,Extremely sparse,False,https://sparse.tamu.edu/MM/Nasa/barth.tar.gz
2531,uk,DIMACS10,4824,13674,0.05875989043174999,99.94124010956824,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/uk.tar.gz
2364,M80PI_n,Rommes,4182,10261,0.05867074874647,99.94132925125352,Extremely sparse,False,https://sparse.tamu.edu/MM/Rommes/M80PI_n.tar.gz
2372,S80PI_n,Rommes,4182,10261,0.05867074874647,99.94132925125352,Extremely sparse,True,https://sparse.tamu.edu/MM/Rommes/S80PI_n.tar.gz
1565,c-46,Schenk_IBMNA,14913,130397,0.05863238550058,99.94136761449944,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-46.tar.gz
431,ex35,FIDAP,19716,227872,0.058621016527609995,99.9413789834724,Extremely sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex35.tar.gz
552,g7jac060,Hollinger,17730,183325,0.05831821497431,99.94168178502568,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac060.tar.gz
553,g7jac060sc,Hollinger,17730,183325,0.05831821497431,99.94168178502568,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac060sc.tar.gz
1245,sit100,GHS_indef,10262,61046,0.057968650702590004,99.9420313492974,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/sit100.tar.gz
2414,crack,AG-Monien,10240,60760,0.05794525146484,99.94205474853516,Extremely sparse,False,https://sparse.tamu.edu/MM/AG-Monien/crack.tar.gz
443,pesa,Gaertner,11738,79566,0.05774831477779999,99.9422516852222,Extremely sparse,False,https://sparse.tamu.edu/MM/Gaertner/pesa.tar.gz
2811,TEM27623,Guettel,27623,439469,0.05759523553491999,99.94240476446508,Extremely sparse,False,https://sparse.tamu.edu/MM/Guettel/TEM27623.tar.gz
2824,Goodwin_071,Goodwin,56021,1797934,0.05728910419719999,99.9427108958028,Extremely sparse,False,https://sparse.tamu.edu/MM/Goodwin/Goodwin_071.tar.gz
527,G62,Gset,7000,28000,0.05714285714285,99.94285714285716,Extremely sparse,False,https://sparse.tamu.edu/MM/Gset/G62.tar.gz
1187,rajat03,Rajat,7602,32653,0.05650246016622,99.9434975398338,Extremely sparse,False,https://sparse.tamu.edu/MM/Rajat/rajat03.tar.gz
1404,Kaufhold,MathWorks,8765,42471,0.05528262364347,99.94471737635652,Extremely sparse,False,https://sparse.tamu.edu/MM/MathWorks/Kaufhold.tar.gz
1880,water_tank,Rudnyi,60740,2035281,0.055166420209359995,99.94483357979064,Extremely sparse,False,https://sparse.tamu.edu/MM/Rudnyi/water_tank.tar.gz
1640,tols4000,Bai,4000,8784,0.054900000000000004,99.9451,Extremely sparse,False,https://sparse.tamu.edu/MM/Bai/tols4000.tar.gz
1272,pds10,GHS_psdef,16558,149658,0.05458636572075,99.94541363427923,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/pds10.tar.gz
1361,Si34H36,PARSEC,97569,5156379,0.054165296311070005,99.94583470368892,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/Si34H36.tar.gz
1275,s3dkq4m2,GHS_psdef,90449,4427725,0.05412190819125,99.94587809180877,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/s3dkq4m2.tar.gz
1530,USpowerGrid,Pajek,4941,13188,0.05401933464547,99.94598066535453,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/USpowerGrid.tar.gz
2404,power,Newman,4941,13188,0.05401933464547,99.94598066535453,Extremely sparse,False,https://sparse.tamu.edu/MM/Newman/power.tar.gz
2299,ca-HepTh,SNAP,9877,51971,0.05327346755904,99.94672653244096,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/ca-HepTh.tar.gz
1508,Lederberg,Pajek,8843,41601,0.05319912879824,99.94680087120176,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/Lederberg.tar.gz
2523,fe_4elt2,DIMACS10,11143,65636,0.05286130072061,99.94713869927938,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/fe_4elt2.tar.gz
441,big,Gaertner,13209,91465,0.05242217771108,99.9475778222889,Extremely sparse,False,https://sparse.tamu.edu/MM/Gaertner/big.tar.gz
2311,p2p-Gnutella08,SNAP,6301,20777,0.05233158401889,99.9476684159811,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella08.tar.gz
76,bcsstm26,HB,1922,1922,0.05202913631633,99.94797086368366,Extremely sparse,False,https://sparse.tamu.edu/MM/HB/bcsstm26.tar.gz
1288,wathen100,GHS_psdef,30401,471601,0.05102687577359,99.9489731242264,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/wathen100.tar.gz
467,poli,Grund,4008,8188,0.05097091246648,99.94902908753352,Extremely sparse,False,https://sparse.tamu.edu/MM/Grund/poli.tar.gz
917,fd12,Hohn,7500,28462,0.050599111111110005,99.94940088888887,Extremely sparse,False,https://sparse.tamu.edu/MM/Hohn/fd12.tar.gz
871,commanche_dual,Pothen,7920,31680,0.05050505050505,99.94949494949496,Extremely sparse,False,https://sparse.tamu.edu/MM/Pothen/commanche_dual.tar.gz
1242,ncvxqp1,GHS_indef,12111,73963,0.05042599889043999,99.94957400110955,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/ncvxqp1.tar.gz
1351,Ga19As19H42,PARSEC,133123,8884839,0.050135271394309996,99.94986472860568,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/Ga19As19H42.tar.gz
801,xenon1,Ronis,48600,1181120,0.05000592728073001,99.94999407271926,Extremely sparse,False,https://sparse.tamu.edu/MM/Ronis/xenon1.tar.gz
530,G65,Gset,8000,32000,0.05,99.95,Extremely sparse,False,https://sparse.tamu.edu/MM/Gset/G65.tar.gz
1425,bloweybq,GHS_indef,10001,49999,0.049989001699770004,99.95001099830024,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/bloweybq.tar.gz
1612,cryg10000,Bai,10000,49699,0.049699,99.950301,Extremely sparse,False,https://sparse.tamu.edu/MM/Bai/cryg10000.tar.gz
1357,H2O,PARSEC,67024,2216736,0.049346151560079994,99.95065384843991,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/H2O.tar.gz
1567,c-48,Schenk_IBMNA,18354,166080,0.04930101737137,99.95069898262862,Extremely sparse,True,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-48.tar.gz
2566,cz20468,CPM,20468,206076,0.04918997472052,99.95081002527948,Extremely sparse,False,https://sparse.tamu.edu/MM/CPM/cz20468.tar.gz
1458,CSphd,Pajek,1882,1740,0.04912584233879,99.9508741576612,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/CSphd.tar.gz
2815,windtunnel_evap3d,Grueninger,40816,803978,0.04825955159973,99.95174044840026,Extremely sparse,False,https://sparse.tamu.edu/MM/Grueninger/windtunnel_evap3d.tar.gz
1254,bmwcra_1,GHS_psdef,148770,10641602,0.048081309375400005,99.9519186906246,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/bmwcra_1.tar.gz
1350,Ga10As10H30,PARSEC,113081,6115633,0.047825788028759995,99.95217421197124,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/Ga10As10H30.tar.gz
1873,light_in_tissue,Dehghani,29282,406084,0.04736029574627,99.95263970425373,Extremely sparse,False,https://sparse.tamu.edu/MM/Dehghani/light_in_tissue.tar.gz
2240,TSOPF_RS_b39_c19,TSOPF,38098,684206,0.04713923425075,99.95286076574924,Extremely sparse,False,https://sparse.tamu.edu/MM/TSOPF/TSOPF_RS_b39_c19.tar.gz
1466,Erdos972,Pajek,5488,14170,0.04704805183214,99.95295194816784,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/Erdos972.tar.gz
2324,Oregon-2,SNAP,11806,65460,0.04696458003979,99.9530354199602,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/Oregon-2.tar.gz
1367,SiO2,PARSEC,155331,11283503,0.04676572508841,99.95323427491158,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/SiO2.tar.gz
554,g7jac080,Hollinger,23670,259648,0.046343461148739995,99.95365653885123,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac080.tar.gz
555,g7jac080sc,Hollinger,23670,259648,0.046343461148739995,99.95365653885123,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac080sc.tar.gz
1502,HEP-th,Pajek,27240,342437,0.04614944443366,99.95385055556632,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/HEP-th.tar.gz
1906,s4dkt3m2,TKK,90449,3753461,0.0458801013255,99.95411989867448,Extremely sparse,False,https://sparse.tamu.edu/MM/TKK/s4dkt3m2.tar.gz
2837,mosfet2,VLSI,46994,1013062,0.04587237228001,99.95412762771998,Extremely sparse,False,https://sparse.tamu.edu/MM/VLSI/mosfet2.tar.gz
1503,HEP-th-new,Pajek,27770,352807,0.045749403279079996,99.95425059672093,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/HEP-th-new.tar.gz
2293,cit-HepTh,SNAP,27770,352807,0.045749403279079996,99.95425059672093,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/cit-HepTh.tar.gz
2398,hep-th,Newman,8361,31502,0.04506316388756,99.95493683611242,Extremely sparse,False,https://sparse.tamu.edu/MM/Newman/hep-th.tar.gz
1276,s3dkt3m2,GHS_psdef,90449,3686223,0.0450582235298,99.9549417764702,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/s3dkt3m2.tar.gz
2320,as-735,SNAP,7716,26467,0.04445496569374,99.95554503430624,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/as-735.tar.gz
531,G66,Gset,9000,36000,0.04444444444444,99.95555555555556,Extremely sparse,False,https://sparse.tamu.edu/MM/Gset/G66.tar.gz
1500,geom,Pajek,7343,23796,0.04413233476352,99.95586766523648,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/geom.tar.gz
820,venkat01,Simon,62424,1717792,0.04408261894624,99.95591738105377,Extremely sparse,False,https://sparse.tamu.edu/MM/Simon/venkat01.tar.gz
867,barth5,Pothen,15606,107362,0.04408261894624,99.95591738105377,Extremely sparse,False,https://sparse.tamu.edu/MM/Pothen/barth5.tar.gz
822,venkat50,Simon,62424,1717777,0.04408223401065,99.95591776598934,Extremely sparse,True,https://sparse.tamu.edu/MM/Simon/venkat50.tar.gz
821,venkat25,Simon,62424,1717763,0.04408187473743,99.95591812526256,Extremely sparse,False,https://sparse.tamu.edu/MM/Simon/venkat25.tar.gz
2422,ukerbe1,AG-Monien,5981,15704,0.04389981416099,99.956100185839,Extremely sparse,False,https://sparse.tamu.edu/MM/AG-Monien/ukerbe1.tar.gz
1862,Ill_Stokes,Szczerba,20896,191368,0.04382712665539,99.9561728733446,Extremely sparse,False,https://sparse.tamu.edu/MM/Szczerba/Ill_Stokes.tar.gz
288,epb1,Averous,14734,95053,0.04378491362386,99.95621508637612,Extremely sparse,False,https://sparse.tamu.edu/MM/Averous/epb1.tar.gz
1362,Si41Ge41H72,PARSEC,185639,15011265,0.04355909531051,99.95644090468949,Extremely sparse,False,https://sparse.tamu.edu/MM/PARSEC/Si41Ge41H72.tar.gz
1468,Erdos982,Pajek,5822,14750,0.04351586473369,99.95648413526632,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/Erdos982.tar.gz
2351,bips98_1142,Rommes,9735,40983,0.04324459501916,99.95675540498084,Extremely sparse,False,https://sparse.tamu.edu/MM/Rommes/bips98_1142.tar.gz
2405,PGPgiantcompo,Arenas,10680,48632,0.042636311352379996,99.95736368864762,Extremely sparse,False,https://sparse.tamu.edu/MM/Arenas/PGPgiantcompo.tar.gz
1289,wathen120,GHS_psdef,36441,565761,0.04260420190834,99.95739579809164,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/wathen120.tar.gz
901,shermanACb,Shen,18510,145149,0.04236441469721,99.95763558530278,Extremely sparse,False,https://sparse.tamu.edu/MM/Shen/shermanACb.tar.gz
2874,k49_norm_10NN,ML_Graph,38547,618158,0.041602394356639996,99.95839760564336,Extremely sparse,False,https://sparse.tamu.edu/MM/ML_Graph/k49_norm_10NN.tar.gz
2310,p2p-Gnutella06,SNAP,8717,31525,0.041487857073409996,99.95851214292658,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella06.tar.gz
1237,helm3d01,GHS_indef,32226,428444,0.04125544345973,99.95874455654028,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/helm3d01.tar.gz
807,struct3,Rothberg,53570,1173694,0.040898896623180005,99.95910110337682,Extremely sparse,False,https://sparse.tamu.edu/MM/Rothberg/struct3.tar.gz
2309,p2p-Gnutella05,SNAP,8846,31839,0.04068792561686,99.95931207438312,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella05.tar.gz
1470,Erdos992,Pajek,6100,15030,0.0403923676431,99.95960763235688,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/Erdos992.tar.gz
532,G67,Gset,10000,40000,0.04,99.96,Extremely sparse,False,https://sparse.tamu.edu/MM/Gset/G67.tar.gz
2269,ABACUS_shell_ud,Puri,23412,218484,0.03986048763648,99.96013951236353,Extremely sparse,False,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_ud.tar.gz
2270,ABACUS_shell_ld,Puri,23412,218484,0.03986048763648,99.96013951236353,Extremely sparse,False,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_ld.tar.gz
2271,ABACUS_shell_md,Puri,23412,218484,0.03986048763648,99.96013951236353,Extremely sparse,False,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_md.tar.gz
2272,ABACUS_shell_hd,Puri,23412,218484,0.03986048763648,99.96013951236353,Extremely sparse,False,https://sparse.tamu.edu/MM/Puri/ABACUS_shell_hd.tar.gz
461,bayer10,Grund,13436,71594,0.03965853224898,99.960341467751,Extremely sparse,False,https://sparse.tamu.edu/MM/Grund/bayer10.tar.gz
2312,p2p-Gnutella09,SNAP,8114,26013,0.03951121949731,99.96048878050269,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/p2p-Gnutella09.tar.gz
1270,oilpan,GHS_psdef,73752,2148558,0.03950021667853,99.96049978332148,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/oilpan.tar.gz
868,bodyy4,Pothen,17546,121550,0.03948196081391,99.96051803918608,Extremely sparse,False,https://sparse.tamu.edu/MM/Pothen/bodyy4.tar.gz
1190,rajat06,Rajat,10922,46983,0.03938550332481,99.96061449667518,Extremely sparse,False,https://sparse.tamu.edu/MM/Rajat/rajat06.tar.gz
1463,EPA,Pajek,4772,8965,0.03936855040825,99.96063144959174,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/EPA.tar.gz
1221,c-58,GHS_indef,37595,552551,0.03909418744137,99.96090581255862,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/c-58.tar.gz
2793,sx-mathoverflow,SNAP,24818,239978,0.03896169740661,99.96103830259338,Extremely sparse,True,https://sparse.tamu.edu/MM/SNAP/sx-mathoverflow.tar.gz
1572,c-53,Schenk_IBMNA,30235,355139,0.038848872739299996,99.96115112726068,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-53.tar.gz
2830,ifiss_mat,Embree,96307,3599932,0.03881312295815,99.96118687704184,Extremely sparse,False,https://sparse.tamu.edu/MM/Embree/ifiss_mat.tar.gz
570,jan99jac040,Hollinger,13694,72734,0.038786163615509996,99.96121383638447,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/jan99jac040.tar.gz
571,jan99jac040sc,Hollinger,13694,72734,0.038786163615509996,99.96121383638447,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/jan99jac040sc.tar.gz
806,gearbox,Rothberg,153746,9080404,0.03841470656776,99.96158529343224,Extremely sparse,False,https://sparse.tamu.edu/MM/Rothberg/gearbox.tar.gz
556,g7jac100,Hollinger,29610,335972,0.03832006789604,99.96167993210396,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac100.tar.gz
557,g7jac100sc,Hollinger,29610,335972,0.03832006789604,99.96167993210396,Extremely sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac100sc.tar.gz
1573,c-54,Schenk_IBMNA,31793,385987,0.03818648268556,99.96181351731444,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-54.tar.gz
1233,dawson5,GHS_indef,51537,1010777,0.03805546932169,99.96194453067832,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/dawson5.tar.gz
1434,gas_sensor,Oberwolfach,66917,1703365,0.03803949950085,99.96196050049916,Extremely sparse,False,https://sparse.tamu.edu/MM/Oberwolfach/gas_sensor.tar.gz
844,qa8fk,Cunningham,66127,1660579,0.037975360091559995,99.96202463990844,Extremely sparse,False,https://sparse.tamu.edu/MM/Cunningham/qa8fk.tar.gz
845,qa8fm,Cunningham,66127,1660579,0.037975360091559995,99.96202463990844,Extremely sparse,False,https://sparse.tamu.edu/MM/Cunningham/qa8fm.tar.gz
1570,c-51,Schenk_IBMNA,23196,203048,0.03773744698714,99.96226255301283,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-51.tar.gz
1220,c-55,GHS_indef,32780,403450,0.037546704209949995,99.96245329579004,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/c-55.tar.gz
1426,cvxqp3,GHS_indef,17500,114962,0.037538612244889996,99.9624613877551,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_indef/cvxqp3.tar.gz
1841,wb-cs-stanford,Gleich,9914,36854,0.03749616074883,99.96250383925116,Extremely sparse,False,https://sparse.tamu.edu/MM/Gleich/wb-cs-stanford.tar.gz
869,bodyy5,Pothen,18589,128853,0.03728914963592,99.96271085036408,Extremely sparse,False,https://sparse.tamu.edu/MM/Pothen/bodyy5.tar.gz
912,cage11,vanHeukelum,39082,559722,0.03664534514736,99.96335465485264,Extremely sparse,False,https://sparse.tamu.edu/MM/vanHeukelum/cage11.tar.gz
1253,bmw7st_1,GHS_psdef,141347,7318399,0.03663050389965,99.96336949610034,Extremely sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/bmw7st_1.tar.gz
2527,fe_sphere,DIMACS10,16386,98304,0.0366121546901,99.9633878453099,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/fe_sphere.tar.gz
2412,airfoil1_dual,AG-Monien,8034,23626,0.03660383127743,99.96339616872255,Extremely sparse,False,https://sparse.tamu.edu/MM/AG-Monien/airfoil1_dual.tar.gz
2469,delaunay_n14,DIMACS10,16384,98244,0.0365987420082,99.9634012579918,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/delaunay_n14.tar.gz
804,cfd1,Rothberg,70656,1825580,0.036568131874490005,99.9634318681255,Extremely sparse,False,https://sparse.tamu.edu/MM/Rothberg/cfd1.tar.gz
1569,c-50,Schenk_IBMNA,22401,180245,0.03591934545879,99.9640806545412,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-50.tar.gz
870,bodyy6,Pothen,19366,134208,0.03578479630156,99.96421520369844,Extremely sparse,False,https://sparse.tamu.edu/MM/Pothen/bodyy6.tar.gz
1869,viscoplastic2,Quaglino,32769,381326,0.03551158372064,99.96448841627937,Extremely sparse,False,https://sparse.tamu.edu/MM/Quaglino/viscoplastic2.tar.gz
2323,Oregon-1,SNAP,11492,46818,0.03545043941038,99.96454956058962,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/Oregon-1.tar.gz
1571,c-52,Schenk_IBMNA,23948,202708,0.03534535840404,99.96465464159596,Extremely sparse,True,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-52.tar.gz
